# file: dek2anki.csv
# date: 2020-09-17 (YYYY-MM-DD)
# data: 26005
#
Elfen; <img src="DEK_VS_steno_svg_-_Elfen.svg">; DEK_b
Elfenbein; <img src="DEK_VS_steno_svg_-_Elfenbein.svg">; DEK_b
Elfenbeinküste; <img src="DEK_VS_steno_svg_-_Elfenbeinküste.svg">; DEK_b
Elfenbeinschnitzerei; <img src="DEK_VS_steno_svg_-_Elfenbeinschnitzerei.svg">; DEK_b schn zer
Elfenbeinturm; <img src="DEK_VS_steno_svg_-_Elfenbeinturm.svg">; DEK_b
Elisabet; <img src="DEK_VS_steno_svg_-_Elisabet.svg">; DEK_b
Elisabeth; <img src="DEK_VS_steno_svg_-_Elisabeth.svg">; DEK_b
Elite; <img src="DEK_VS_steno_svg_-_Elite.svg">; DEK_b
Elitetruppe; <img src="DEK_VS_steno_svg_-_Elitetruppe.svg">; DEK_b tr
elitär; <img src="DEK_VS_steno_svg_-_elitär.svg">; DEK_b
Elke; <img src="DEK_VS_steno_svg_-_Elke.svg">; DEK_b
Elke_mag_rote_Bete; <img src="DEK_VS_steno_svg_-_Elke_mag_rote_Bete.svg">; DEK_b
Elle; <img src="DEK_VS_steno_svg_-_Elle.svg">; DEK_b
Ellen; <img src="DEK_VS_steno_svg_-_Ellen.svg">; DEK_b
Elsass; <img src="DEK_VS_steno_svg_-_Elsass.svg">; DEK_b
Elsass_v2; <img src="DEK_VS_steno_svg_-_Elsass_v2.svg">; DEK_b
Else; <img src="DEK_VS_steno_svg_-_Else.svg">; DEK_b
Elster; <img src="DEK_VS_steno_svg_-_Elster.svg">; DEK_b
Elstern; <img src="DEK_VS_steno_svg_-_Elstern.svg">; DEK_b
Eltern; <img src="DEK_VS_steno_svg_-_Eltern.svg">; DEK_b
Elterngeld; <img src="DEK_VS_steno_svg_-_Elterngeld.svg">; DEK_b
Elternschaft; <img src="DEK_VS_steno_svg_-_Elternschaft.svg">; DEK_b schaft
Elternvertretung; <img src="DEK_VS_steno_svg_-_Elternvertretung.svg">; DEK_b tr
emailliert; <img src="DEK_VS_steno_svg_-_emailliert.svg">; DEK_b
Embryo; <img src="DEK_VS_steno_svg_-_Embryo.svg">; DEK_b br
Embryo_v2; <img src="DEK_VS_steno_svg_-_Embryo_v2.svg">; DEK_b br
Emigrant; <img src="DEK_VS_steno_svg_-_Emigrant.svg">; DEK_b gr ant
Emil; <img src="DEK_VS_steno_svg_-_Emil.svg">; DEK_b
Emir; <img src="DEK_VS_steno_svg_-_Emir.svg">; DEK_b
Emission; <img src="DEK_VS_steno_svg_-_Emission.svg">; DEK_b ion
Emission_v2; <img src="DEK_VS_steno_svg_-_Emission_v2.svg">; DEK_b ion
Emma; <img src="DEK_VS_steno_svg_-_Emma.svg">; DEK_b
Emma_und_Peter_lieben_den_Mai; <img src="DEK_VS_steno_svg_-_Emma_und_Peter_lieben_den_Mai.svg">; DEK_b
empfahl; <img src="DEK_VS_steno_svg_-_empfahl.svg">; DEK_b mpf
empfahlen; <img src="DEK_VS_steno_svg_-_empfahlen.svg">; DEK_b mpf
Empfang; <img src="DEK_VS_steno_svg_-_Empfang.svg">; DEK_b mpf
empfangen; <img src="DEK_VS_steno_svg_-_empfangen.svg">; DEK_b mpf
Empfangsadresse; <img src="DEK_VS_steno_svg_-_Empfangsadresse.svg">; DEK_b mpf
Empfangsanlage; <img src="DEK_VS_steno_svg_-_Empfangsanlage.svg">; DEK_b mpf
Empfangsantenne; <img src="DEK_VS_steno_svg_-_Empfangsantenne.svg">; DEK_b mpf ant
Empfangsdame; <img src="DEK_VS_steno_svg_-_Empfangsdame.svg">; DEK_b mpf
Empfangsgebäude; <img src="DEK_VS_steno_svg_-_Empfangsgebäude.svg">; DEK_b mpf
Empfangshalle; <img src="DEK_VS_steno_svg_-_Empfangshalle.svg">; DEK_b mpf
Empfangsraum; <img src="DEK_VS_steno_svg_-_Empfangsraum.svg">; DEK_b mpf
Empfangsschalter; <img src="DEK_VS_steno_svg_-_Empfangsschalter.svg">; DEK_b mpf sch
Empfangsstörung; <img src="DEK_VS_steno_svg_-_Empfangsstörung.svg">; DEK_b mpf rung st
empfehlen; <img src="DEK_VS_steno_svg_-_empfehlen.svg">; DEK_b mpf
Empfehlung; <img src="DEK_VS_steno_svg_-_Empfehlung.svg">; DEK_b mpf lung
Empfehlungen; <img src="DEK_VS_steno_svg_-_Empfehlungen.svg">; DEK_b mpf lung
Empfehlungsschreiben; <img src="DEK_VS_steno_svg_-_Empfehlungsschreiben.svg">; DEK_b mpf schr lung
Empfehlungsschreiben_v2; <img src="DEK_VS_steno_svg_-_Empfehlungsschreiben_v2.svg">; DEK_b mpf schr lung
empfinden; <img src="DEK_VS_steno_svg_-_empfinden.svg">; DEK_b mpf
empfindlich; <img src="DEK_VS_steno_svg_-_empfindlich.svg">; DEK_b mpf lich
Empfindung; <img src="DEK_VS_steno_svg_-_Empfindung.svg">; DEK_b mpf
Empfingung; <img src="DEK_VS_steno_svg_-_Empfingung.svg">; DEK_b mpf
empfohlen; <img src="DEK_VS_steno_svg_-_empfohlen.svg">; DEK_b mpf
empfänden; <img src="DEK_VS_steno_svg_-_empfänden.svg">; DEK_b mpf
Empfänger; <img src="DEK_VS_steno_svg_-_Empfänger.svg">; DEK_b mpf
Empirie; <img src="DEK_VS_steno_svg_-_Empirie.svg">; DEK_b
empirisch; <img src="DEK_VS_steno_svg_-_empirisch.svg">; DEK_b
Empirismus; <img src="DEK_VS_steno_svg_-_Empirismus.svg">; DEK_b
empor; <img src="DEK_VS_steno_svg_-_empor.svg">; DEK_b
emporarbeiten; <img src="DEK_VS_steno_svg_-_emporarbeiten.svg">; DEK_b
Empore; <img src="DEK_VS_steno_svg_-_Empore.svg">; DEK_b
emporgestiegen; <img src="DEK_VS_steno_svg_-_emporgestiegen.svg">; DEK_b st
Emporkömmling; <img src="DEK_VS_steno_svg_-_Emporkömmling.svg">; DEK_b
Emporkömmlinge; <img src="DEK_VS_steno_svg_-_Emporkömmlinge.svg">; DEK_b
emporsteigen; <img src="DEK_VS_steno_svg_-_emporsteigen.svg">; DEK_b st
emporzusteigen; <img src="DEK_VS_steno_svg_-_emporzusteigen.svg">; DEK_b st
empören; <img src="DEK_VS_steno_svg_-_empören.svg">; DEK_b
empört; <img src="DEK_VS_steno_svg_-_empört.svg">; DEK_b
empörten; <img src="DEK_VS_steno_svg_-_empörten.svg">; DEK_b
Empörung; <img src="DEK_VS_steno_svg_-_Empörung.svg">; DEK_b rung
emsig; <img src="DEK_VS_steno_svg_-_emsig.svg">; DEK_b
Emu; <img src="DEK_VS_steno_svg_-_Emu.svg">; DEK_b
Emufeder; <img src="DEK_VS_steno_svg_-_Emufeder.svg">; DEK_b
Emulsion; <img src="DEK_VS_steno_svg_-_Emulsion.svg">; DEK_b ion
Emus; <img src="DEK_VS_steno_svg_-_Emus.svg">; DEK_b
en_gros; <img src="DEK_VS_steno_svg_-_en_gros.svg">; DEK_b gr
Ende; <img src="DEK_VS_steno_svg_-_Ende.svg">; DEK_b
enden; <img src="DEK_VS_steno_svg_-_enden.svg">; DEK_b
endend; <img src="DEK_VS_steno_svg_-_endend.svg">; DEK_b
endet; <img src="DEK_VS_steno_svg_-_endet.svg">; DEK_b
Endkunde; <img src="DEK_VS_steno_svg_-_Endkunde.svg">; DEK_b
endlich; <img src="DEK_VS_steno_svg_-_endlich.svg">; DEK_b lich
endo; <img src="DEK_VS_steno_svg_-_endo.svg">; DEK_b
endogen; <img src="DEK_VS_steno_svg_-_endogen.svg">; DEK_b
Endokard; <img src="DEK_VS_steno_svg_-_Endokard.svg">; DEK_b
Endokarditis; <img src="DEK_VS_steno_svg_-_Endokarditis.svg">; DEK_b
endokrin; <img src="DEK_VS_steno_svg_-_endokrin.svg">; DEK_b kr
Endoparasit; <img src="DEK_VS_steno_svg_-_Endoparasit.svg">; DEK_b
Endoplasma; <img src="DEK_VS_steno_svg_-_Endoplasma.svg">; DEK_b
endoplasmatisch; <img src="DEK_VS_steno_svg_-_endoplasmatisch.svg">; DEK_b
endoplasmatisches; <img src="DEK_VS_steno_svg_-_endoplasmatisches.svg">; DEK_b sch
Endoplasmatisches_Retikulum; <img src="DEK_VS_steno_svg_-_Endoplasmatisches_Retikulum.svg">; DEK_b sch
Endoskop; <img src="DEK_VS_steno_svg_-_Endoskop.svg">; DEK_b
Endoskopie; <img src="DEK_VS_steno_svg_-_Endoskopie.svg">; DEK_b
endoskopisch; <img src="DEK_VS_steno_svg_-_endoskopisch.svg">; DEK_b
endotherm; <img src="DEK_VS_steno_svg_-_endotherm.svg">; DEK_b
endotherme; <img src="DEK_VS_steno_svg_-_endotherme.svg">; DEK_b
endotherme_Reaktion; <img src="DEK_VS_steno_svg_-_endotherme_Reaktion.svg">; DEK_b ion
Endstation; <img src="DEK_VS_steno_svg_-_Endstation.svg">; DEK_b ion st
Endung; <img src="DEK_VS_steno_svg_-_Endung.svg">; DEK_b
Endung_ABER_Änderung; <img src="DEK_VS_steno_svg_-_Endung_ABER_Änderung.svg">; DEK_b Vergleich rung
Energie; <img src="DEK_VS_steno_svg_-_Energie.svg">; DEK_b
energievoll; <img src="DEK_VS_steno_svg_-_energievoll.svg">; DEK_b voll
Energieübertragung; <img src="DEK_VS_steno_svg_-_Energieübertragung.svg">; DEK_b über tr
energisch; <img src="DEK_VS_steno_svg_-_energisch.svg">; DEK_b
eng; <img src="DEK_VS_steno_svg_-_eng.svg">; DEK_b
eng_ABER_Enge; <img src="DEK_VS_steno_svg_-_eng_ABER_Enge.svg">; DEK_b Vergleich
Engadin; <img src="DEK_VS_steno_svg_-_Engadin.svg">; DEK_b
engagieren; <img src="DEK_VS_steno_svg_-_engagieren.svg">; DEK_b
Enge; <img src="DEK_VS_steno_svg_-_Enge.svg">; DEK_b
Engel; <img src="DEK_VS_steno_svg_-_Engel.svg">; DEK_b
engem; <img src="DEK_VS_steno_svg_-_engem.svg">; DEK_b
engen; <img src="DEK_VS_steno_svg_-_engen.svg">; DEK_b
enger; <img src="DEK_VS_steno_svg_-_enger.svg">; DEK_b
enges; <img src="DEK_VS_steno_svg_-_enges.svg">; DEK_b
England; <img src="DEK_VS_steno_svg_-_England.svg">; DEK_b
englisch; <img src="DEK_VS_steno_svg_-_englisch.svg">; DEK_b
englische; <img src="DEK_VS_steno_svg_-_englische.svg">; DEK_b sch
englisches; <img src="DEK_VS_steno_svg_-_englisches.svg">; DEK_b sch
Engländer; <img src="DEK_VS_steno_svg_-_Engländer.svg">; DEK_b
Engstelle; <img src="DEK_VS_steno_svg_-_Engstelle.svg">; DEK_b st
Enkel; <img src="DEK_VS_steno_svg_-_Enkel.svg">; DEK_b
Enkelkind; <img src="DEK_VS_steno_svg_-_Enkelkind.svg">; DEK_b
Enkelsohn; <img src="DEK_VS_steno_svg_-_Enkelsohn.svg">; DEK_b
Enkeltochter; <img src="DEK_VS_steno_svg_-_Enkeltochter.svg">; DEK_b
Enklave; <img src="DEK_VS_steno_svg_-_Enklave.svg">; DEK_b
enorm; <img src="DEK_VS_steno_svg_-_enorm.svg">; DEK_b
Enrico; <img src="DEK_VS_steno_svg_-_Enrico.svg">; DEK_b
Enrico_Caruso; <img src="DEK_VS_steno_svg_-_Enrico_Caruso.svg">; DEK_b
Ensemble; <img src="DEK_VS_steno_svg_-_Ensemble.svg">; DEK_b
Ensemble_v2; <img src="DEK_VS_steno_svg_-_Ensemble_v2.svg">; DEK_b
ent-; <img src="DEK_VS_steno_svg_-_ent-.svg">; DEK_b
entasten; <img src="DEK_VS_steno_svg_-_entasten.svg">; DEK_b
entastet; <img src="DEK_VS_steno_svg_-_entastet.svg">; DEK_b
entbehren; <img src="DEK_VS_steno_svg_-_entbehren.svg">; DEK_b
entbehrlich; <img src="DEK_VS_steno_svg_-_entbehrlich.svg">; DEK_b lich
Entbehrung; <img src="DEK_VS_steno_svg_-_Entbehrung.svg">; DEK_b rung
Entchen; <img src="DEK_VS_steno_svg_-_Entchen.svg">; DEK_b
Ente; <img src="DEK_VS_steno_svg_-_Ente.svg">; DEK_b
entehren; <img src="DEK_VS_steno_svg_-_entehren.svg">; DEK_b
enteignen; <img src="DEK_VS_steno_svg_-_enteignen.svg">; DEK_b
enteignet; <img src="DEK_VS_steno_svg_-_enteignet.svg">; DEK_b
enteigneten; <img src="DEK_VS_steno_svg_-_enteigneten.svg">; DEK_b
Enteignung; <img src="DEK_VS_steno_svg_-_Enteignung.svg">; DEK_b
Enten; <img src="DEK_VS_steno_svg_-_Enten.svg">; DEK_b
Entenhausen; <img src="DEK_VS_steno_svg_-_Entenhausen.svg">; DEK_b aus
Entenleberpastete; <img src="DEK_VS_steno_svg_-_Entenleberpastete.svg">; DEK_b
Entenleberpastete_v2; <img src="DEK_VS_steno_svg_-_Entenleberpastete_v2.svg">; DEK_b
Entenschnabel; <img src="DEK_VS_steno_svg_-_Entenschnabel.svg">; DEK_b schn
enteral; <img src="DEK_VS_steno_svg_-_enteral.svg">; DEK_b
Enterhaken; <img src="DEK_VS_steno_svg_-_Enterhaken.svg">; DEK_b
Enteritis; <img src="DEK_VS_steno_svg_-_Enteritis.svg">; DEK_b
entern; <img src="DEK_VS_steno_svg_-_entern.svg">; DEK_b
entfacht; <img src="DEK_VS_steno_svg_-_entfacht.svg">; DEK_b
entfernen; <img src="DEK_VS_steno_svg_-_entfernen.svg">; DEK_b
entfernt; <img src="DEK_VS_steno_svg_-_entfernt.svg">; DEK_b
Entfernung; <img src="DEK_VS_steno_svg_-_Entfernung.svg">; DEK_b
entgegengelaufen; <img src="DEK_VS_steno_svg_-_entgegengelaufen.svg">; DEK_b auf gegen
Entgegenkommen; <img src="DEK_VS_steno_svg_-_Entgegenkommen.svg">; DEK_b gegen
entgegenlaufen; <img src="DEK_VS_steno_svg_-_entgegenlaufen.svg">; DEK_b auf gegen
entgegenzulaufen; <img src="DEK_VS_steno_svg_-_entgegenzulaufen.svg">; DEK_b auf gegen
entgegnen; <img src="DEK_VS_steno_svg_-_entgegnen.svg">; DEK_b
entgegnet; <img src="DEK_VS_steno_svg_-_entgegnet.svg">; DEK_b
entgegnete; <img src="DEK_VS_steno_svg_-_entgegnete.svg">; DEK_b
entgegneten; <img src="DEK_VS_steno_svg_-_entgegneten.svg">; DEK_b
Entgegnung; <img src="DEK_VS_steno_svg_-_Entgegnung.svg">; DEK_b
entgehen; <img src="DEK_VS_steno_svg_-_entgehen.svg">; DEK_b
enthalten; <img src="DEK_VS_steno_svg_-_enthalten.svg">; DEK_b
Enthusiasmus; <img src="DEK_VS_steno_svg_-_Enthusiasmus.svg">; DEK_b
Enthusiast; <img src="DEK_VS_steno_svg_-_Enthusiast.svg">; DEK_b
enthusiastisch; <img src="DEK_VS_steno_svg_-_enthusiastisch.svg">; DEK_b
enthält; <img src="DEK_VS_steno_svg_-_enthält.svg">; DEK_b
enthüllen; <img src="DEK_VS_steno_svg_-_enthüllen.svg">; DEK_b
Entität; <img src="DEK_VS_steno_svg_-_Entität.svg">; DEK_b
entkräften; <img src="DEK_VS_steno_svg_-_entkräften.svg">; DEK_b kr
entlang; <img src="DEK_VS_steno_svg_-_entlang.svg">; DEK_b
entlanggehen; <img src="DEK_VS_steno_svg_-_entlanggehen.svg">; DEK_b
entlanggelaufen; <img src="DEK_VS_steno_svg_-_entlanggelaufen.svg">; DEK_b auf
entlanglaufen; <img src="DEK_VS_steno_svg_-_entlanglaufen.svg">; DEK_b auf
entlangzulaufen; <img src="DEK_VS_steno_svg_-_entlangzulaufen.svg">; DEK_b auf
entlarven; <img src="DEK_VS_steno_svg_-_entlarven.svg">; DEK_b
entlassen; <img src="DEK_VS_steno_svg_-_entlassen.svg">; DEK_b
Entlassung; <img src="DEK_VS_steno_svg_-_Entlassung.svg">; DEK_b
Entlassungen; <img src="DEK_VS_steno_svg_-_Entlassungen.svg">; DEK_b
entlasten; <img src="DEK_VS_steno_svg_-_entlasten.svg">; DEK_b
entlastet; <img src="DEK_VS_steno_svg_-_entlastet.svg">; DEK_b
Entlastung; <img src="DEK_VS_steno_svg_-_Entlastung.svg">; DEK_b
Entlastungszeuge; <img src="DEK_VS_steno_svg_-_Entlastungszeuge.svg">; DEK_b
Entlastungszeuge_v2; <img src="DEK_VS_steno_svg_-_Entlastungszeuge_v2.svg">; DEK_b
Entlastungszeuge_v3; <img src="DEK_VS_steno_svg_-_Entlastungszeuge_v3.svg">; DEK_b
entlaufen; <img src="DEK_VS_steno_svg_-_entlaufen.svg">; DEK_b auf
entlausen; <img src="DEK_VS_steno_svg_-_entlausen.svg">; DEK_b aus
entledigen; <img src="DEK_VS_steno_svg_-_entledigen.svg">; DEK_b
entleeren; <img src="DEK_VS_steno_svg_-_entleeren.svg">; DEK_b
entleert; <img src="DEK_VS_steno_svg_-_entleert.svg">; DEK_b
entleihen; <img src="DEK_VS_steno_svg_-_entleihen.svg">; DEK_b
Entlein; <img src="DEK_VS_steno_svg_-_Entlein.svg">; DEK_b
entlieh; <img src="DEK_VS_steno_svg_-_entlieh.svg">; DEK_b
entlohnen; <img src="DEK_VS_steno_svg_-_entlohnen.svg">; DEK_b ohne
entlohnt; <img src="DEK_VS_steno_svg_-_entlohnt.svg">; DEK_b
Entlohnung; <img src="DEK_VS_steno_svg_-_Entlohnung.svg">; DEK_b
entlüften; <img src="DEK_VS_steno_svg_-_entlüften.svg">; DEK_b
Entlüftung; <img src="DEK_VS_steno_svg_-_Entlüftung.svg">; DEK_b
entnehmen; <img src="DEK_VS_steno_svg_-_entnehmen.svg">; DEK_b
entnehmen_v2; <img src="DEK_VS_steno_svg_-_entnehmen_v2.svg">; DEK_b
entnervt; <img src="DEK_VS_steno_svg_-_entnervt.svg">; DEK_b
Entoderm; <img src="DEK_VS_steno_svg_-_Entoderm.svg">; DEK_b
Entomologie; <img src="DEK_VS_steno_svg_-_Entomologie.svg">; DEK_b
entrichten; <img src="DEK_VS_steno_svg_-_entrichten.svg">; DEK_b tr
entrinnen; <img src="DEK_VS_steno_svg_-_entrinnen.svg">; DEK_b tr
Entropie; <img src="DEK_VS_steno_svg_-_Entropie.svg">; DEK_b tr
entrückt; <img src="DEK_VS_steno_svg_-_entrückt.svg">; DEK_b tr
entscheiden; <img src="DEK_VS_steno_svg_-_entscheiden.svg">; DEK_b sch
Entscheidung; <img src="DEK_VS_steno_svg_-_Entscheidung.svg">; DEK_b sch
Entscheidungen; <img src="DEK_VS_steno_svg_-_Entscheidungen.svg">; DEK_b sch
entschied; <img src="DEK_VS_steno_svg_-_entschied.svg">; DEK_b sch
entschieden; <img src="DEK_VS_steno_svg_-_entschieden.svg">; DEK_b sch
Entschiedenheit; <img src="DEK_VS_steno_svg_-_Entschiedenheit.svg">; DEK_b heit sch
entschuldigt; <img src="DEK_VS_steno_svg_-_entschuldigt.svg">; DEK_b sch
Entschuldigung; <img src="DEK_VS_steno_svg_-_Entschuldigung.svg">; DEK_b sch
entschädigen; <img src="DEK_VS_steno_svg_-_entschädigen.svg">; DEK_b sch
Entschädigung; <img src="DEK_VS_steno_svg_-_Entschädigung.svg">; DEK_b sch
entschädigungslos; <img src="DEK_VS_steno_svg_-_entschädigungslos.svg">; DEK_b sch
entschärfen; <img src="DEK_VS_steno_svg_-_entschärfen.svg">; DEK_b sch
entsetzlich; <img src="DEK_VS_steno_svg_-_entsetzlich.svg">; DEK_b lich
entsprechen; <img src="DEK_VS_steno_svg_-_entsprechen.svg">; DEK_b spr
entsprechend; <img src="DEK_VS_steno_svg_-_entsprechend.svg">; DEK_b spr
entstehen; <img src="DEK_VS_steno_svg_-_entstehen.svg">; DEK_b st
Entstehung; <img src="DEK_VS_steno_svg_-_Entstehung.svg">; DEK_b st
Entstellung; <img src="DEK_VS_steno_svg_-_Entstellung.svg">; DEK_b lung st
entweder; <img src="DEK_VS_steno_svg_-_entweder.svg">; DEK_b
entwerfen; <img src="DEK_VS_steno_svg_-_entwerfen.svg">; DEK_b
entwerten; <img src="DEK_VS_steno_svg_-_entwerten.svg">; DEK_b
entwertet; <img src="DEK_VS_steno_svg_-_entwertet.svg">; DEK_b
entwertete; <img src="DEK_VS_steno_svg_-_entwertete.svg">; DEK_b
entwerteten; <img src="DEK_VS_steno_svg_-_entwerteten.svg">; DEK_b
Entwertung; <img src="DEK_VS_steno_svg_-_Entwertung.svg">; DEK_b
entwickeln; <img src="DEK_VS_steno_svg_-_entwickeln.svg">; DEK_b
entwickelt; <img src="DEK_VS_steno_svg_-_entwickelt.svg">; DEK_b
Entwicklung; <img src="DEK_VS_steno_svg_-_Entwicklung.svg">; DEK_b lung
Entwurf; <img src="DEK_VS_steno_svg_-_Entwurf.svg">; DEK_b
Entwürfe; <img src="DEK_VS_steno_svg_-_Entwürfe.svg">; DEK_b
entzücken; <img src="DEK_VS_steno_svg_-_entzücken.svg">; DEK_b
entzückt; <img src="DEK_VS_steno_svg_-_entzückt.svg">; DEK_b
Entzückung; <img src="DEK_VS_steno_svg_-_Entzückung.svg">; DEK_b
entzündlich; <img src="DEK_VS_steno_svg_-_entzündlich.svg">; DEK_b lich
Entzündung; <img src="DEK_VS_steno_svg_-_Entzündung.svg">; DEK_b
Enzephalitis; <img src="DEK_VS_steno_svg_-_Enzephalitis.svg">; DEK_b
Enzyklopädie; <img src="DEK_VS_steno_svg_-_Enzyklopädie.svg">; DEK_b
Epauletten; <img src="DEK_VS_steno_svg_-_Epauletten.svg">; DEK_b
Epidemie; <img src="DEK_VS_steno_svg_-_Epidemie.svg">; DEK_b
epidemisch; <img src="DEK_VS_steno_svg_-_epidemisch.svg">; DEK_b
epidermal; <img src="DEK_VS_steno_svg_-_epidermal.svg">; DEK_b
Epidermis; <img src="DEK_VS_steno_svg_-_Epidermis.svg">; DEK_b
Epigenetik; <img src="DEK_VS_steno_svg_-_Epigenetik.svg">; DEK_b
Epigramm; <img src="DEK_VS_steno_svg_-_Epigramm.svg">; DEK_b gr
Epiktet; <img src="DEK_VS_steno_svg_-_Epiktet.svg">; DEK_b
Epiktet_v2; <img src="DEK_VS_steno_svg_-_Epiktet_v2.svg">; DEK_b
Epikur; <img src="DEK_VS_steno_svg_-_Epikur.svg">; DEK_b
Epilepsie; <img src="DEK_VS_steno_svg_-_Epilepsie.svg">; DEK_b
Epileptiker; <img src="DEK_VS_steno_svg_-_Epileptiker.svg">; DEK_b
epileptisch; <img src="DEK_VS_steno_svg_-_epileptisch.svg">; DEK_b
epiletisch; <img src="DEK_VS_steno_svg_-_epiletisch.svg">; DEK_b
Epilog; <img src="DEK_VS_steno_svg_-_Epilog.svg">; DEK_b
Epipen; <img src="DEK_VS_steno_svg_-_Epipen.svg">; DEK_b
Epitaph; <img src="DEK_VS_steno_svg_-_Epitaph.svg">; DEK_b
Epithalamus; <img src="DEK_VS_steno_svg_-_Epithalamus.svg">; DEK_b
Epithel; <img src="DEK_VS_steno_svg_-_Epithel.svg">; DEK_b
epitheliale; <img src="DEK_VS_steno_svg_-_epitheliale.svg">; DEK_b
epitheliale_Tumoren; <img src="DEK_VS_steno_svg_-_epitheliale_Tumoren.svg">; DEK_b
Epithelien; <img src="DEK_VS_steno_svg_-_Epithelien.svg">; DEK_b
Epizentrum; <img src="DEK_VS_steno_svg_-_Epizentrum.svg">; DEK_b tr
Epos; <img src="DEK_VS_steno_svg_-_Epos.svg">; DEK_b
equ; <img src="DEK_VS_steno_svg_-_equ.svg">; DEK_b
Equilibrium; <img src="DEK_VS_steno_svg_-_Equilibrium.svg">; DEK_b br
er's; <img src="DEK_VS_steno_svg_-_er's.svg">; DEK_b
er-r; <img src="DEK_VS_steno_svg_-_er-r.svg">; DEK_b
er; <img src="DEK_VS_steno_svg_-_er.svg">; DEK_b
er_(Kürzel); <img src="DEK_VS_steno_svg_-_er_(Kürzel).svg">; DEK_b
er_ABER_der; <img src="DEK_VS_steno_svg_-_er_ABER_der.svg">; DEK_b Vergleich
er_bog_es_so; <img src="DEK_VS_steno_svg_-_er_bog_es_so.svg">; DEK_b
er_bot; <img src="DEK_VS_steno_svg_-_er_bot.svg">; DEK_b
er_die; <img src="DEK_VS_steno_svg_-_er_die.svg">; DEK_b
er_gab; <img src="DEK_VS_steno_svg_-_er_gab.svg">; DEK_b
er_geht; <img src="DEK_VS_steno_svg_-_er_geht.svg">; DEK_b
er_hat; <img src="DEK_VS_steno_svg_-_er_hat.svg">; DEK_b
er_hat_ABER_er_hatte; <img src="DEK_VS_steno_svg_-_er_hat_ABER_er_hatte.svg">; DEK_b Vergleich
er_hat_den_Rat_sogar_angenommen; <img src="DEK_VS_steno_svg_-_er_hat_den_Rat_sogar_angenommen.svg">; DEK_b
Er_hat_es; <img src="DEK_VS_steno_svg_-_Er_hat_es.svg">; DEK_b
er_hatte; <img src="DEK_VS_steno_svg_-_er_hatte.svg">; DEK_b
Er_hatte_es; <img src="DEK_VS_steno_svg_-_Er_hatte_es.svg">; DEK_b
er_hatte_es_nicht_vergraben; <img src="DEK_VS_steno_svg_-_er_hatte_es_nicht_vergraben.svg">; DEK_b gr
er_hatte_mir_vergeben; <img src="DEK_VS_steno_svg_-_er_hatte_mir_vergeben.svg">; DEK_b
er_hätte; <img src="DEK_VS_steno_svg_-_er_hätte.svg">; DEK_b
er_ist's; <img src="DEK_VS_steno_svg_-_er_ist's.svg">; DEK_b
er_ist; <img src="DEK_VS_steno_svg_-_er_ist.svg">; DEK_b
er_ist_da; <img src="DEK_VS_steno_svg_-_er_ist_da.svg">; DEK_b
er_ist_der_Retter; <img src="DEK_VS_steno_svg_-_er_ist_der_Retter.svg">; DEK_b
er_ist_erfahren; <img src="DEK_VS_steno_svg_-_er_ist_erfahren.svg">; DEK_b
Er_ist_es; <img src="DEK_VS_steno_svg_-_Er_ist_es.svg">; DEK_b
er_ist_es_nicht; <img src="DEK_VS_steno_svg_-_er_ist_es_nicht.svg">; DEK_b
er_ist_in_der_Apotheke; <img src="DEK_VS_steno_svg_-_er_ist_in_der_Apotheke.svg">; DEK_b
er_ist_Kellner; <img src="DEK_VS_steno_svg_-_er_ist_Kellner.svg">; DEK_b
er_ist_nicht_in_dem_gelben_Koffer; <img src="DEK_VS_steno_svg_-_er_ist_nicht_in_dem_gelben_Koffer.svg">; DEK_b
er_kann; <img src="DEK_VS_steno_svg_-_er_kann.svg">; DEK_b
er_kann_das_Motorrad_oder_das_Fahrrad_nehmen; <img src="DEK_VS_steno_svg_-_er_kann_das_Motorrad_oder_das_Fahrrad_nehmen.svg">; DEK_b
Er_kann_den_Apparat_hergeben; <img src="DEK_VS_steno_svg_-_Er_kann_den_Apparat_hergeben.svg">; DEK_b
Er_kann_die_Fähre_nehmen; <img src="DEK_VS_steno_svg_-_Er_kann_die_Fähre_nehmen.svg">; DEK_b
er_kann_er_soll_er_will_er_wird_er_hat; <img src="DEK_VS_steno_svg_-_er_kann_er_soll_er_will_er_wird_er_hat.svg">; DEK_b soll will wird
er_kann_mehrere_Thermometer_bekommen; <img src="DEK_VS_steno_svg_-_er_kann_mehrere_Thermometer_bekommen.svg">; DEK_b
er_kannte; <img src="DEK_VS_steno_svg_-_er_kannte.svg">; DEK_b
er_kennt_die_Norm; <img src="DEK_VS_steno_svg_-_er_kennt_die_Norm.svg">; DEK_b
er_konnte; <img src="DEK_VS_steno_svg_-_er_konnte.svg">; DEK_b konnt
er_leiht; <img src="DEK_VS_steno_svg_-_er_leiht.svg">; DEK_b
er_liebt_kleine_Tiere; <img src="DEK_VS_steno_svg_-_er_liebt_kleine_Tiere.svg">; DEK_b
er_macht_es_recht; <img src="DEK_VS_steno_svg_-_er_macht_es_recht.svg">; DEK_b
Er_mähte_den_Hafer; <img src="DEK_VS_steno_svg_-_Er_mähte_den_Hafer.svg">; DEK_b
er_naht; <img src="DEK_VS_steno_svg_-_er_naht.svg">; DEK_b
